conversation_id_str,created_at,favorite_count,full_text,id_str,image_url,in_reply_to_screen_name,lang,location,quote_count,reply_count,retweet_count,tweet_url,user_id_str,username
1883593804248453604,Mon Jan 27 05:11:46 +0000 2025,0,@anotherflorara Irl dulu sebel bgt sama org bulol akhirnya gue sadar mungkin cuma cowok itu yg mereka punya dalam kacaunya hidup apalagi yg fatherless pasti pengin punya cowok yg bisa diandalkan dan jadi sandaran. Tp menggantungkan hidup ke orang lain juga ga baik,1883744686223098149,,anotherflorara,in,,0,1,0,https://x.com/justlyaaaaa/status/1883744686223098149,1445272108834033664,justlyaaaaa
1883529813471953166,Mon Jan 27 05:05:20 +0000 2025,0,@sosmedkeras Pas dia kecil bapaknya beli susu ga pernah pulang aura fatherless dan egoisnya kuat.,1883743067028791740,,sosmedkeras,in,"43°16'11""N 5°23'45""E",0,0,0,https://x.com/BergschrundOM/status/1883743067028791740,1532370573157728258,BergschrundOM
1883740112938541389,Mon Jan 27 04:53:35 +0000 2025,0,Moga anak gw di masa depan ga bakal ngerasin fatherless https://t.co/JYUPom1ZKR,1883740112938541389,https://pbs.twimg.com/ext_tw_video_thumb/1883456352309350400/pu/img/XPQ3lovAHSBUs5CD.jpg,,in,,0,0,0,https://x.com/AU4LIFE1_/status/1883740112938541389,1675448023726571520,AU4LIFE1_
1883734584308929009,Mon Jan 27 04:31:37 +0000 2025,0,Saya tidak suka bercanda yang sifatnya menyebarkan aib saya. Saya pernah dibuli orang banyak. Saya punya trauma. Meski cuma masalah sepele saya nggak suka Sayangnya tidak semua orang mau tau. Jadi sebenci apapun bisanya juga diem wong saya korban fatherless,1883734584308929009,,,in,,0,1,0,https://x.com/hungrybirds121/status/1883734584308929009,1458230086868430850,hungrybirds121
1883529813471953166,Mon Jan 27 03:31:22 +0000 2025,0,@sosmedkeras positif thinking aja mungkin emang dari golongan fatherless,1883719419488272405,,sosmedkeras,in,Bali,0,0,0,https://x.com/AdiGunarta13/status/1883719419488272405,374482026,AdiGunarta13
1883650208091009285,Mon Jan 27 03:18:16 +0000 2025,1,@bopduana @Claudio_sigit yasss yang lain juga mau ambil bagian dan kontribusi sekecil apapun. respect and openness is key. walaupun behind back bagi mereka peran ayah terasa kurang sebagaimana bapak-bapak jawa karena sibuknya eyang sama kegiatan sosialnya. but turnout gak ada yang merasa fatherless,1883716123159597349,,bopduana,in,,0,1,0,https://x.com/ibemanusiaikan/status/1883716123159597349,1448467196942843907,ibemanusiaikan
1883701553925923286,Mon Jan 27 02:20:22 +0000 2025,0,mungkin fatherless,1883701553925923286,,,in,swan lake,0,0,0,https://x.com/cedgehogg/status/1883701553925923286,1773268780573151232,cedgehogg
1883529813471953166,Mon Jan 27 02:05:42 +0000 2025,57,@sosmedkeras Lah emang dia punya? Wkwkwk bikin tiktok2 begitu kan kelakuan perempuan fatherless. Bukan karena bapaknya gila bapaknya ga kuat ngadepin ibunya WKWKWK daripada ikutan gila mending cabut.,1883697860593738086,,sosmedkeras,in,,12,16,4,https://x.com/crystaxxmeth/status/1883697860593738086,1796634819667103744,crystaxxmeth
1882139575356948746,Mon Jan 27 01:55:26 +0000 2025,0,@mohammedelziyad Wakakakakak fatherless jare,1883695277183480187,,mohammedelziyad,in,"Bandung, Indonesia.",0,0,0,https://x.com/gadishendiana/status/1883695277183480187,62175112,gadishendiana
1883690902771974546,Mon Jan 27 01:38:03 +0000 2025,0,Kalo di suruh milih gua mau ga fatherless aja sisa nya bodo amat :(((,1883690902771974546,,,in,rumah yoongi ( pembantu),0,0,0,https://x.com/nailongkici/status/1883690902771974546,1085673743324610560,nailongkici
1883690168907141428,Mon Jan 27 01:35:08 +0000 2025,0,Yeuuuu maap:(( Jangan mentang2 fatherless lu di perhatiin dikit jadi bapeeer berasa paling di sayang :(( /lagi ngomong depan kaca,1883690168907141428,,,in,rumah yoongi ( pembantu),0,0,0,https://x.com/nailongkici/status/1883690168907141428,1085673743324610560,nailongkici
1882700916614377755,Mon Jan 27 01:25:24 +0000 2025,0,@cocoismyname02 @mxhzyz @iHoldSuguru @lukaki234 @TheThanos_100 @demangoen @neohistoria_id fatherless mksdnya bapaknya bule tp akhirbya kabur gitu yak kan emang ada kampung yg isinya begitu gasih,1883687721522372706,,cocoismyname02,in,,0,0,0,https://x.com/heavenlyshn/status/1883687721522372706,1750141115003744257,heavenlyshn
1883155449194725405,Sun Jan 26 12:55:26 +0000 2025,0,@paimonfess Gas c6 nder biar kamu ga fatherless 6 turunan,1883498987195699492,,paimonfess,in,side account (i broke it) ,0,0,0,https://x.com/seraphineverdee/status/1883498987195699492,1741861550720421888,seraphineverdee
1883456468659433567,Sun Jan 26 12:43:05 +0000 2025,0,@hai_aldiy Ya begitulah fatherless,1883495878826369516,,hai_aldiy,in,,0,0,0,https://x.com/_llemonade/status/1883495878826369516,1278111685744619520,_llemonade
1883493607568720195,Sun Jan 26 12:34:04 +0000 2025,0,Nenek gua nanya ke gua Ay* mau sama pelaut jg? (Bokap pelaut) Ga mau lah Jangan sama pelaut Y* Iya Ay* ga mau nanti ditinggal2 Terus gua bercanda ke kakak gua Ntar anak gua jd fatherless lg ‍️ Lah lu dong Lu jg anjir Terus ketawa berdua,1883493607568720195,,,in,she • her,0,0,0,https://x.com/ndrgyn_snwflk/status/1883493607568720195,3925300094,ndrgyn_snwflk
1883490173520126432,Sun Jan 26 12:20:25 +0000 2025,1,tibak e aku fatherless HAHA,1883490173520126432,,,in,,0,1,0,https://x.com/namikasaaa/status/1883490173520126432,1210049609298374661,namikasaaa
1883456468659433567,Sun Jan 26 10:06:29 +0000 2025,1133,Fatherless ada atau tidak? https://t.co/JAxtYP4sfS,1883456468659433567,https://pbs.twimg.com/ext_tw_video_thumb/1883456352309350400/pu/img/XPQ3lovAHSBUs5CD.jpg,,in,,31,194,284,https://x.com/hai_aldiy/status/1883456468659433567,1129405111300632578,hai_aldiy
1883406217630130670,Sun Jan 26 06:46:48 +0000 2025,0,Pesan untuk para ayah nih yuk simak. #fatherless https://t.co/IZBbPjlKXH,1883406217630130670,https://pbs.twimg.com/ext_tw_video_thumb/1883406193202507776/pu/img/2UXQL8k2s68BPPYo.jpg,,in,"DKI Jakarta, Indonesia",0,0,0,https://x.com/dr_yuliana_cht/status/1883406217630130670,1833535660093018118,dr_yuliana_cht
1883384392271503692,Sun Jan 26 06:30:47 +0000 2025,0,@HRJokeaja Alhamdulillah umi turut bahagia ya meski Injun harus fatherless untuk saat ini ,1883402185779875993,,luneMINJU,in,2000,0,1,0,https://x.com/LIANXINuhuy/status/1883402185779875993,2597551464,LIANXINuhuy
1883364943325761984,Sun Jan 26 06:03:42 +0000 2025,0,@Marimar_Aauw Peran ibu/agen primer dlm parentingnya bagus+istiqomah &amp; doa tak putus dr sang ayah yg dizholimi selama dipenjara. Kondisi lingkungan sosial yg positif jg meng-influence anak2 fatherless itu.,1883395369507438929,,Marimar_Aauw,in,"Jakarta, Indonesia",0,0,0,https://x.com/AriatiSoedjana/status/1883395369507438929,1598854634,AriatiSoedjana
1883392060491006023,Sun Jan 26 05:50:33 +0000 2025,0,WOY HOYO JANGAN BIKIN SUAMI GUA FATHERLESS AJGGGGGG.,1883392060491006023,,,in,╰┈➤ DNFCW,0,6,0,https://x.com/msvuika/status/1883392060491006023,1811040837486411776,msvuika
1883369240843178262,Sun Jan 26 04:19:52 +0000 2025,0,jangan sampe fatherless ya syg,1883369240843178262,,,in,"Depok, Jawa Barat",0,0,0,https://x.com/anakayam_kecil/status/1883369240843178262,872382764431101953,anakayam_kecil
1883335356646642015,Sun Jan 26 02:05:14 +0000 2025,0,emang bener ya perempuan fatherless ga pernah bisa dapetin laki laki yang tulus?,1883335356646642015,,,in,,0,0,0,https://x.com/Radinxn/status/1883335356646642015,1562272321,Radinxn
1883324200993398971,Sun Jan 26 01:20:54 +0000 2025,2,Lagi lagi anak broken home fatherless yang begini peran orang tua emang sepengaruh itu ke anak perempuan nya. Buat yg single coba cari calon suami yang bener yg dia bisa pastiin anak lo ga bakalan fatherless nnti yg takutnya gampang di kelabui laki jadi budak kayak sex gini,1883324200993398971,,,in,"Bogor, Jawa Barat",0,0,0,https://x.com/arbllsss_/status/1883324200993398971,1111504351787257856,arbllsss_
1881922252729684006,Wed Jan 22 04:30:04 +0000 2025,0,fatherless kah:((,1881922252729684006,,,en,,0,0,0,https://x.com/bigdippev/status/1881922252729684006,1251517778059685888,bigdippev
1881869146650182112,Wed Jan 22 04:19:30 +0000 2025,0,@ahcegil aku fatherless sih,1881919596934168647,,ahcegil,in,"Las Vegas, NV",0,0,0,https://x.com/Phytagorasi/status/1881919596934168647,870665658937163776,Phytagorasi
1881889396166996005,Wed Jan 22 02:19:30 +0000 2025,0,Fatherless gak related wkwk Gapapa sih yg penting uang jajan ngalir heheee,1881889396166996005,,,in,,0,0,0,https://x.com/peyilucu/status/1881889396166996005,1824710851481260032,peyilucu
1881888028148535583,Wed Jan 22 02:14:04 +0000 2025,0,Asal tau aja BANYAK BANGET cewek fatherless dan dia juga ga punya cowok. Peluk anjing aja peluk anjing bukan mau menginvalidasi ya tapi curhat mah curhat aja ga usah ngomong enak ya jadi cewek enak? Mau ga perutnya serasa ditusuk tiap bulan dan keluar darah selama 7 hari?,1881888028148535583,,,in,,0,0,0,https://x.com/Infinitecherry_/status/1881888028148535583,1879380755681628160,Infinitecherry_
1881879699250651188,Wed Jan 22 01:40:58 +0000 2025,3,ngga ada bener-benernya ege lo pada haus banget afeksi dari laki-laki fatherless lo ya? kasian amat (istri sah tuh cowok) semoga tuh istri sah waras dan segera cerai agar terhindar dari hubungan toxic dengan tuh laki dan modelan mbak ini,1881879699250651188,,,in,INTP,0,0,0,https://x.com/ignivellea/status/1881879699250651188,976267286163079168,ignivellea
1881698363785232590,Wed Jan 22 01:18:27 +0000 2025,0,@bennysiauw89 @drcnchaotic Mungkin kalau aku karena beneran fatherless sih kak ,1881874033521885550,,bennysiauw89,in,"Jakarta, Indonesia",0,0,0,https://x.com/caleb_abigail_h/status/1881874033521885550,1358366309885431810,caleb_abigail_h
1881872641570803792,Wed Jan 22 01:12:55 +0000 2025,0,Efek fatherless bapaknya mungkin ga nice ke dia. Standarnya rendah banget,1881872641570803792,,,in,Thailand,0,0,0,https://x.com/Jeonnielle/status/1881872641570803792,1059850343725576192,Jeonnielle
1881825934896160849,Tue Jan 21 22:07:20 +0000 2025,1,mana ada enak kocak mental tetep kena karena fatherless,1881825934896160849,,,in,buat baca au,0,0,0,https://x.com/coffeetrenta/status/1881825934896160849,881079562850910208,coffeetrenta
1881728408713113824,Tue Jan 21 19:49:51 +0000 2025,0,@tanyarlfes Dikira yang rawat anak ibu doang duh kesel banget kalau baca begini. Gw jagain anak kecil aja cape banget apalagi ini kembar ya nder. Sehat-sehat ya kamu semoga anak kamu ngga fatherless,1881791336116064619,,tanyarlfes,in,,0,0,0,https://x.com/minierange/status/1881791336116064619,723117972,minierange
1881642081078346208,Tue Jan 21 17:39:06 +0000 2025,0,@babufess Hehehe sudah ga fatherless walau pulang pas pity kebakaran tapi menang rate off alhamdulillahh mau gacha signnya tp takut bgt wkkk https://t.co/kgC5xerQk1,1881758434154225777,https://pbs.twimg.com/media/Gh1ZUtvbEAAvtzP.jpg,babufess,in,"Tokyo-to, Japan",0,0,0,https://x.com/udahmakann/status/1881758434154225777,265418518,udahmakann
1881747939393147035,Tue Jan 21 16:57:24 +0000 2025,0,Sekarang gue ngerti nih kenapa Indonesia bisa disebut fatherless country. Penonton sinetronnya aja banyak yang gak ngerti apa itu cinta. Cinta itu gimana. Oh God it seems receh tapi menurut gue nunjukkin realita lapangan. That's why masih banyak cewek dibegoin sama cowoknya.,1881747939393147035,,,in,,0,0,0,https://x.com/bpark97/status/1881747939393147035,255487607,bpark97
1881747805607493862,Tue Jan 21 16:56:52 +0000 2025,0,baru kali ini gw mau jadi anjing KALAH GW fatherless gini sedih amat,1881747805607493862,,,in,614 | EXOL ,0,1,0,https://x.com/loeybee_/status/1881747805607493862,1344194363178450946,loeybee_
1881747318342565980,Tue Jan 21 16:54:56 +0000 2025,0,Wiaw akunku sudah ga fatherless lagi ‍️ trims sudah pulang dan bikin aku bahagia hari ini https://t.co/GRxrbjvzn9,1881747318342565980,https://pbs.twimg.com/media/Gh1PNqVb0AAm97T.jpg,,in,"Tokyo-to, Japan",0,0,0,https://x.com/udahmakann/status/1881747318342565980,265418518,udahmakann
1881685663021674623,Tue Jan 21 16:32:26 +0000 2025,0,@kavethcm akhirnya ngga fatherless,1881741655369544172,,kavethcm,in,she/her,0,1,0,https://x.com/jeaissantte/status/1881741655369544172,1838140097755295744,jeaissantte
1881737406141092150,Tue Jan 21 16:15:33 +0000 2025,2,Heran sama komennya padahal ini fatherless effect kenapa jadi ngarah ke hal itu. Gue beneran paham sama sendernya. Big hug for you,1881737406141092150,,,in,rant. 20+,0,2,0,https://x.com/nobIesoul/status/1881737406141092150,1373649727133085697,nobIesoul
1881733470579478725,Tue Jan 21 15:59:54 +0000 2025,0,Fatherless Bapak yang harusnya melindungi malah menghakimi hingga anak merasa tidak percaya diri dan merasa salah anak yg selalu dituntut semua harus bisa padhl anak juga baru pertama kalinya hidup didunia,1881733470579478725,,,in,"Karanganyar, Jawa Tengah",0,0,0,https://x.com/DewiArofah9/status/1881733470579478725,884203733566889985,DewiArofah9
1881733079167017334,Tue Jan 21 15:58:21 +0000 2025,0,Siapa disini haus akan kasih sayang Orang sperri ini karena mereka mengalami fatherless Apa itu? Fatherless : memiliki seorang bapak tapi tidak dengan figurnya bapak yang harusnya melindungi kadang kala salah bertindak Seperti : menghakimi,1881733079167017334,,,in,"Karanganyar, Jawa Tengah",0,0,0,https://x.com/DewiArofah9/status/1881733079167017334,884203733566889985,DewiArofah9
1881629749149347901,Tue Jan 21 15:40:09 +0000 2025,0,@AanSaputraa_ Anak perayaan yg fatherless dan juga mommy emotionally unavailable,1881728500404756655,,AanSaputraa_,in,Brisbane,0,0,0,https://x.com/thicklippie/status/1881728500404756655,1662716211636080641,thicklippie
1881728257260990906,Tue Jan 21 15:39:12 +0000 2025,0,Kehilangan figur ayah itu dampaknya sampai dewasa. Bayangin punya perasaan ga berani ga percaya diri takut ditinggal dengan orang-orang terdekat dan haus validasi dari siapapun cuma karena fatherless. Sick.,1881728257260990906,,,in,,0,0,2,https://x.com/GirantiWindi/status/1881728257260990906,1126750801098002433,GirantiWindi
1881723580679102481,Tue Jan 21 15:25:15 +0000 2025,0,@The_RedsIndo ini orang biasa aja bisa mewek apa lagi yang fatherless .....,1881724749375852977,,The_RedsIndo,in,,0,0,0,https://x.com/Genteng2Atap/status/1881724749375852977,1478052013959041024,Genteng2Atap
1881715909116719412,Tue Jan 21 14:50:07 +0000 2025,0,awalnya gue pothink aja sih kek wajar dia fatherless bukannya gue mau suudzon tapi pas ngebaca di bagian ini kok gue ngerasa aneh ya? emang sih cwe cewe yg fatherless kebanyakan menganggap temen/pasangan cowonya itu sbg gantinya ayah-,1881715909116719412,,,in,with sanji,0,1,0,https://x.com/twentytlp/status/1881715909116719412,1248912912518746112,twentytlp
1881698011577045332,Tue Jan 21 14:41:42 +0000 2025,384,@fahkta Kesimpulannya cuma 1: mereka cuma seneng ngehukum perempuan bukan pro-life . Kalo orang pro sama kehidupan harusnya paksa dong peran ayah biar anaknya nanti gede ga fatherless. Tapi ya kapan sih orang pro-life beneran peduli? ,1881713789244145822,,fahkta,in,,0,6,107,https://x.com/paleojovanicus/status/1881713789244145822,1284536881523208192,paleojovanicus
1881713246316700026,Tue Jan 21 14:39:33 +0000 2025,0,lu ngomong gini ke orang yang fatherless percuma kontol buat apa ngerasa kehilangan kalau emang dari awal kagak ada? mau bapaknya mati atau gimana ya emang kagak ada bagi kita yang fatherless mah,1881713246316700026,,,in,"cyber, 19",0,0,0,https://x.com/PetiteRoyal/status/1881713246316700026,1769569653838520320,PetiteRoyal
1881712686565921017,Tue Jan 21 14:37:19 +0000 2025,0,Sorry bang gue fatherless tapi ga ada ketertarikan sama cowo malah risih sentuhan fisik. Tapi lebih nyaman sama sesama jenis. Kata gue ga ada sangkut paut sama fatherless emang lo lebih tertarik ke laki-laki.,1881712686565921017,,,in,Ansel ❤,0,0,0,https://x.com/candyyspie/status/1881712686565921017,1819212605116010496,candyyspie
1881710500641468791,Tue Jan 21 14:28:38 +0000 2025,0,Keknya fatherless,1881710500641468791,,,in,Bumi,0,0,0,https://x.com/MuHelmyYahya/status/1881710500641468791,1404806954183188485,MuHelmyYahya
1881708637594513734,Tue Jan 21 14:21:14 +0000 2025,0,Makannya gw bawel soal diversifikasi income + punya asuransi jiwa buat laki2 biar stigma negara fatherless berkurang,1881708637594513734,,,in,Jakarta Capital Region,0,0,1,https://x.com/asmurcom/status/1881708637594513734,954188384989200384,asmurcom
1881604614002557191,Tue Jan 21 14:19:08 +0000 2025,0,@crawbling hhh gini amat fatherless,1881708109070324204,,crawbling,in,,0,0,0,https://x.com/mvamih/status/1881708109070324204,1508872587635728385,mvamih
1881707961871114321,Tue Jan 21 14:18:33 +0000 2025,0,Video yang cocok Salah satunya untuk yang fatherless yang bingung menapaki kedewasaan,1881707961871114321,,,in,the Big Durian,0,0,0,https://x.com/KapalGas/status/1881707961871114321,42693110,KapalGas
1881705577946206514,Tue Jan 21 14:09:04 +0000 2025,0,Gatau ya dalam konteks apa tapi aku justru lebih seneng meluk ibu drpd meluk ayah aku punya ayah tapi fatherless gausah mikir yg aneh apalagi bilang jadi cewek enak ya itu tergantung situasi juga ga semua cewek hidup enak seperti yg kamu ceritakan,1881705577946206514,,,in,,0,0,0,https://x.com/evnchve_h0o/status/1881705577946206514,1665155994954129408,evnchve_h0o
1881548776277749830,Tue Jan 21 13:45:37 +0000 2025,0,@Denald fatherless menangis,1881699674664607749,,Denald,in,,0,0,0,https://x.com/squuzyy/status/1881699674664607749,1303910100344532994,squuzyy
1881669924818673797,Tue Jan 21 13:30:16 +0000 2025,0,@bennysiauw89 Faithless sama aku dibaca Fatherless ,1881695812612505729,,bennysiauw89,in,"Jakarta, Indonesia",1,1,0,https://x.com/caleb_abigail_h/status/1881695812612505729,1358366309885431810,caleb_abigail_h
1881695011227734227,Tue Jan 21 13:27:05 +0000 2025,0,Yippieee. Sudah ga fatherless https://t.co/6t1Qi1S7i2,1881695011227734227,https://pbs.twimg.com/media/Gh0fnuQacAAydEW.jpg,,in,19 | Icon: yunyuica,0,1,0,https://x.com/phainonsunda/status/1881695011227734227,3290260632,phainonsunda
1881688031792640072,Tue Jan 21 12:59:21 +0000 2025,3,Saya sebagai cewek jijik sama fatherless behaviour. Pendendam matre omong tinggi backstabbing.,1881688031792640072,,,in,Petamburan,0,0,1,https://x.com/porkandlar26037/status/1881688031792640072,1764303093779636224,porkandlar26037
1881668795858862590,Tue Jan 21 12:49:55 +0000 2025,0,@lupadiri0_0 Kaum fatherless ngaku paling strong independen dan beretika tapi saat dilaporkan banyak yang keluar sumpah serapah. https://t.co/TDYawbNTjr,1881685658290581796,https://pbs.twimg.com/tweet_video_thumb/Gh0XIHraYAAxARO.jpg,porkandlar26037,in,Petamburan,0,0,1,https://x.com/porkandlar26037/status/1881685658290581796,1764303093779636224,porkandlar26037
1881685326932123680,Tue Jan 21 12:48:36 +0000 2025,0,Fatherless behavior go tewa yang kante?,1881685326932123680,,,in,,0,0,0,https://x.com/SadiGWJ/status/1881685326932123680,1302943842866520067,SadiGWJ
1881668795858862590,Tue Jan 21 12:46:42 +0000 2025,1,@lupadiri0_0 Puji Tuhan Papa saya masih hidup. Kadang saya mau kemana Papa ngotot mau anterin padahal jauh dr toko bokap tapi sayanya ga mau seringkali karena arahnya jauh dan mending pakai taxol. Toh ada penghasilan zendiri Fatherless mayoritas sok mandiri tapi rugiin orang lain.,1881684849884553370,,lupadiri0_0,in,Petamburan,0,0,1,https://x.com/porkandlar26037/status/1881684849884553370,1764303093779636224,porkandlar26037
1881683752923152401,Tue Jan 21 12:42:21 +0000 2025,51,Kenapa rep nya pada nuduh yg engga engga? Lu semua anggep semuanya atas dasar romantis dan gatau ada yang namanya platonic kah? Udah dibilang dari awal twt kalo dia fatherless ya wajar lah dia lebih nyaman dipeluk cowok. Punya pikiran jangan sempit.,1881683752923152401,,,in,ic : @jam8366_dday on ig,1,1,2,https://x.com/ikisszie/status/1881683752923152401,1863025633997287424,ikisszie
1881682403837763937,Tue Jan 21 12:36:59 +0000 2025,0,pnya bapak tp kaya fatherless,1881682403837763937,,,in,,0,1,0,https://x.com/chigoringo/status/1881682403837763937,263659449,chigoringo
1881668795858862590,Tue Jan 21 12:31:51 +0000 2025,0,@porkandlar26037 Mungkin karena perempuannya terlalu arogan dan prianya terlalu nurut. Statistik dan hasil penelitian selama puluhan tahun menunjukkan dampak fatherless lebih buruk dibanding sebaliknya di western culture. Di Indonesia sepertinya belum ada penelitiannya... https://t.co/CavMtct4UF,1881681110629036131,https://pbs.twimg.com/tweet_video_thumb/Gh0S_eKbUAA_0Il.jpg,porkandlar26037,in,Medan,0,1,0,https://x.com/lupadiri0_0/status/1881681110629036131,1549607043228585984,lupadiri0_0
1881680599032930700,Tue Jan 21 12:29:49 +0000 2025,190,Aku fatherless. Ayahku masih hidup fisiknya ada tapi aku gak ngerasain sosoknya di hidupku. Hampir 25 tahun dan aku udah berdamai gak dapetin sosok itu. Apakah aku boleh optimis dan yakin sama Allah kalau nanti anakku di masa depan akan mendapat ayah yang sayang sama dia?,1881680599032930700,,,in,,8,33,12,https://x.com/rosearerrose/status/1881680599032930700,1344590658602815497,rosearerrose
1881679585131245742,Tue Jan 21 12:25:47 +0000 2025,0,Kelas kesukaan para SDM rendah fatherless di Indonesia https://t.co/KDHCRKDvqe,1881679585131245742,https://pbs.twimg.com/media/Gh0RnCPaoAA97uT.jpg,,in,Petamburan,0,0,0,https://x.com/porkandlar26037/status/1881679585131245742,1764303093779636224,porkandlar26037
1881668795858862590,Tue Jan 21 12:03:37 +0000 2025,0,@lupadiri0_0 Di Indonesia kenapa stigma janda fatherless anak single mom ga punya bapak itu jelek ya beneran jelek? SDM rendah dan suka menularkan ketololannya sampe2 keluarga bahagia pun harus simpatik ga boleh stigmaisasi mereka,1881674005788418213,,lupadiri0_0,in,Petamburan,0,2,3,https://x.com/porkandlar26037/status/1881674005788418213,1764303093779636224,porkandlar26037
1881673271210561688,Tue Jan 21 12:00:42 +0000 2025,2,ortuku cerai dari aku masi bayi dan aku ikut mama. so basically aku fatherless. tapi aku gapernah sekalipun mikir mau pelukan sama cowo random hnya karna aku ga dapet kasih sayang dari seorang ayah. aku ngerti perasaanmu tapi knp kamu ngegeneralisir kalau semua cewe²,1881673271210561688,,,in,personal,0,1,0,https://x.com/a1esig/status/1881673271210561688,1329460206682705928,a1esig
1881670445898064296,Tue Jan 21 11:49:28 +0000 2025,0,emang maksud dibuatnya karakter yoo eunho ini bukan hanya kenaikan angka kelahiran tapi juga agar mengurangi generasi fatherless #LoveScout https://t.co/RoOUP61NiM,1881670445898064296,https://pbs.twimg.com/amplify_video_thumb/1875539410575601664/img/TKipOC-NaH-lLEDZ.jpg,,in,,0,0,0,https://x.com/kisofIIfe/status/1881670445898064296,863239235729473536,kisofIIfe
1881669313423446528,Tue Jan 21 11:44:58 +0000 2025,0,Setelah 2 kali rerun akhirnya akun saya tidak fatherless lagi https://t.co/Q1FbcdQIU5,1881669313423446528,https://pbs.twimg.com/media/Gh0IRN-aEAENcVk.jpg,,in,Bandung,0,0,0,https://x.com/Andri753/status/1881669313423446528,183530854,Andri753
1881665642497286606,Tue Jan 21 11:36:45 +0000 2025,0,@fragmenturn Tidak menjadi fatherless dan chevyless lagi tapi kehabisan mora untuk build chevy,1881667245711229173,,fragmenturn,in,pfp: @celeyunn,0,1,0,https://x.com/Fathomlez/status/1881667245711229173,2722586249,Fathomlez
1881665469377388850,Tue Jan 21 11:29:42 +0000 2025,0,gw yg fatherless dan jomblo bilek : meluk agama doang,1881665469377388850,,,in,she / her 🔞,0,0,0,https://x.com/chococizzz/status/1881665469377388850,1014812584598384642,chococizzz
1881661839333015750,Tue Jan 21 11:15:16 +0000 2025,0,Alhamdulillah ga fatherless lagi,1881661839333015750,,,in,ic: lavelis_twi,0,0,0,https://x.com/wriotheslys/status/1881661839333015750,1803694009522810880,wriotheslys
1881661824057401534,Tue Jan 21 11:15:13 +0000 2025,0,Tapi kak aku cewe nih fatherless ga ada cowo terus dapat kehangatan laki-laki dari mana? Ga ada hehe,1881661824057401534,,,in,,0,0,0,https://x.com/ilonesz/status/1881661824057401534,1871015648031391745,ilonesz
1881658375685177729,Tue Jan 21 11:01:30 +0000 2025,0,Yaamfun sini sm guweh ada pengalaman 3bln mengayomi laki-laki fatherless dengan sabar,1881658375685177729,,,in,,0,0,0,https://x.com/benarkahdiagila/status/1881658375685177729,1727986466813513728,benarkahdiagila
1881649998238236944,Tue Jan 21 10:44:18 +0000 2025,1,@Hajuxn Selamat kak ichi akhirnya tidak fatherless.,1881654044823044573,,Hajuxn,in,,0,1,0,https://x.com/kazunscara/status/1881654044823044573,1606246548530044930,kazunscara
1881648079411314814,Tue Jan 21 10:35:41 +0000 2025,0,mama mama kuat banget. makasih udah raise anak anak mama dengan baik ya. i was raised fatherless n sampe sekarang i dont ever care whether dia pulang kerumah apa ga karena mau dia dirumah apa kaga i see no difference. i grew up cz of his money that he lend me not his presence.,1881651875931668555,,leobricant,in,19 ; she/her,0,1,0,https://x.com/leobricant/status/1881651875931668555,1877634463804604416,leobricant
1881650978077958258,Tue Jan 21 10:32:07 +0000 2025,2,Ngahaha akhirnya aku tidak fatherless https://t.co/XtA6hpOSuo,1881650978077958258,https://pbs.twimg.com/media/Ghz3l8JaAAAbpKa.jpg,,in,L - N,0,4,0,https://x.com/bagianbukutamu/status/1881650978077958258,1217462249402458118,bagianbukutamu
1881649122396266763,Tue Jan 21 10:29:10 +0000 2025,0,@xiuangling TUMPENGAN PLS AKUNKU UDH ENGGAK FATHERLESS,1881650238085328898,,xiuangling,in,i do teapot (sometimes),0,1,0,https://x.com/fuuririn/status/1881650238085328898,1782090633811013632,fuuririn
1881649122396266763,Tue Jan 21 10:28:20 +0000 2025,0,@wuvming MAKASIH CAYANG AKUNKU RESMI GAK FATHERLESS LAGI ‼️‼️,1881650027908759650,,wuvming,in,i do teapot (sometimes),0,0,0,https://x.com/fuuririn/status/1881650027908759650,1782090633811013632,fuuririn
1881645847420768572,Tue Jan 21 10:11:43 +0000 2025,0,Random bgt tp ternyata ada ade kelas gue di SMA dulu yg skg jd selebgram(tok?) yg kontennya ttg bonding ayah-anak Jujur keren sih di era fatherless issue masih ada yg muncul konten kaya gini,1881645847420768572,,,in,,0,0,0,https://x.com/velvetroses___/status/1881645847420768572,1465326954916114439,velvetroses___
1881615089478086893,Tue Jan 21 09:52:50 +0000 2025,0,@gincu kasian ya fatherless,1881641093827297507,,gincu,in,,0,0,0,https://x.com/Merah_kuning_/status/1881641093827297507,1809558283650494467,Merah_kuning_
1881307656809533865,Tue Jan 21 09:41:11 +0000 2025,0,@dan5yu Mama usahain cari yg langgeng ya nak biar km gk fatherless mulu aminn aminnn ,1881638159534166297,,dan5yu,in,Homophobic & Lesbophobic DNI.,0,1,0,https://x.com/p_kiest/status/1881638159534166297,1514676252313264128,p_kiest
1881637154935497161,Tue Jan 21 09:39:32 +0000 2025,0,Menurut Fajarrini &amp; Umam (2023) fatherless terjadi ketika ayah hanya berperan sebagai pencari nafkah tetapi absen dalam proses tumbuh kembang anak secara psikologis.,1881637746076455393,,salmanitb,in,"Bandung, Indonesia",0,0,1,https://x.com/salmanitb/status/1881637746076455393,92943160,salmanitb
